CONCAT,State Name,Year,index_nsa
Virginia_1992,Virginia_,inia_1992,766.11
Virginia_1993,Virginia_,inia_1993,774.07
Virginia_1994,Virginia_,inia_1994,778.51
Virginia_1995,Virginia_,inia_1995,787.38
Virginia_1996,Virginia_,inia_1996,803.52
Virginia_1997,Virginia_,inia_1997,819.09
Virginia_1998,Virginia_,inia_1998,844.67
Virginia_1999,Virginia_,inia_1999,883.4
Virginia_2000,Virginia_,inia_2000,944.48
Virginia_2001,Virginia_,inia_2001,1026.33
Virginia_2002,Virginia_,inia_2002,1115.61
Virginia_2003,Virginia_,inia_2003,1207.11
Virginia_2004,Virginia_,inia_2004,1387.89
Virginia_2005,Virginia_,inia_2005,1655.93
Virginia_2006,Virginia_,inia_2006,1829.5
Virginia_2007,Virginia_,inia_2007,1861.71
Virginia_2008,Virginia_,inia_2008,1770.63
Virginia_2009,Virginia_,inia_2009,1674.64
Virginia_2010,Virginia_,inia_2010,1611.73
Virginia_2011,Virginia_,inia_2011,1567.66
Virginia_2012,Virginia_,inia_2012,1563.9
Virginia_2013,Virginia_,inia_2013,1586.75
Virginia_2014,Virginia_,inia_2014,1625.87
Virginia_2015,Virginia_,inia_2015,1672.45
Virginia_2016,Virginia_,inia_2016,1712.53
Virginia_2017,Virginia_,inia_2017,1763.62
Virginia_2018,Virginia_,inia_2018,1822.79
Virginia_2019,Virginia_,inia_2019,1895.8
Virginia_2020,Virginia_,inia_2020,1988.29
Virginia_2021,Virginia_,inia_2021,2217.37
Virginia_2022,Virginia_,inia_2022,1244.17
Vermont_1975,Vermont_,ont_1975,294.17
Vermont_1976,Vermont_,ont_1976,335.36
Vermont_1977,Vermont_,ont_1977,350.45
Vermont_1978,Vermont_,ont_1978,370.96
Vermont_1979,Vermont_,ont_1979,386.55
Vermont_1980,Vermont_,ont_1980,415.18
Vermont_1981,Vermont_,ont_1981,383.01
Vermont_1982,Vermont_,ont_1982,461.46
Vermont_1983,Vermont_,ont_1983,473.08
Vermont_1984,Vermont_,ont_1984,498.76
Vermont_1985,Vermont_,ont_1985,539.11
Vermont_1986,Vermont_,ont_1986,601.75
Vermont_1987,Vermont_,ont_1987,687.2
Vermont_1988,Vermont_,ont_1988,786
Vermont_1989,Vermont_,ont_1989,852.46
Vermont_1990,Vermont_,ont_1990,863.38
Vermont_1991,Vermont_,ont_1991,853.67
Vermont_1992,Vermont_,ont_1992,861.56
Vermont_1993,Vermont_,ont_1993,869.48
Vermont_1994,Vermont_,ont_1994,871.42
Vermont_1995,Vermont_,ont_1995,877.64
Vermont_1996,Vermont_,ont_1996,889.41
Vermont_1997,Vermont_,ont_1997,898.19
Vermont_1998,Vermont_,ont_1998,919.52
Vermont_1999,Vermont_,ont_1999,958.93
Vermont_2000,Vermont_,ont_2000,1028.82
Vermont_2001,Vermont_,ont_2001,1108.07
Vermont_2002,Vermont_,ont_2002,1192.84
Vermont_2003,Vermont_,ont_2003,1279.62
Vermont_2004,Vermont_,ont_2004,1451.52
Vermont_2005,Vermont_,ont_2005,1654.17
Vermont_2006,Vermont_,ont_2006,1786.56
Vermont_2007,Vermont_,ont_2007,1832.78
Vermont_2008,Vermont_,ont_2008,1829.22
Vermont_2009,Vermont_,ont_2009,1788.1
Vermont_2010,Vermont_,ont_2010,1762.98
Vermont_2011,Vermont_,ont_2011,1747.14
Vermont_2012,Vermont_,ont_2012,1751.01
Vermont_2013,Vermont_,ont_2013,1749.77
Vermont_2014,Vermont_,ont_2014,1749.5
Vermont_2015,Vermont_,ont_2015,1781.53
Vermont_2016,Vermont_,ont_2016,1806.4
Vermont_2017,Vermont_,ont_2017,1847.43
Vermont_2018,Vermont_,ont_2018,1903.23
Vermont_2019,Vermont_,ont_2019,1974
Vermont_2020,Vermont_,ont_2020,2075.6
Vermont_2021,Vermont_,ont_2021,2367.37
Vermont_2022,Vermont_,ont_2022,1341.43
Washington_1975,Washington_,ington_1975,191.13
Washington_1976,Washington_,ington_1976,218.26
Washington_1977,Washington_,ington_1977,260.71
Washington_1978,Washington_,ington_1978,324.83
Washington_1979,Washington_,ington_1979,376.67
Washington_1980,Washington_,ington_1980,405.54
Washington_1981,Washington_,ington_1981,412.89
Washington_1982,Washington_,ington_1982,377.37
Washington_1983,Washington_,ington_1983,418.26
Washington_1984,Washington_,ington_1984,433.61
Washington_1985,Washington_,ington_1985,445.1
Washington_1986,Washington_,ington_1986,458.28
Washington_1987,Washington_,ington_1987,473.7
Washington_1988,Washington_,ington_1988,499.9
Washington_1989,Washington_,ington_1989,567.68
Washington_1990,Washington_,ington_1990,691.82
Washington_1991,Washington_,ington_1991,737.92
Washington_1992,Washington_,ington_1992,768.56
Washington_1993,Washington_,ington_1993,798.94
Washington_1994,Washington_,ington_1994,837.05
Washington_1995,Washington_,ington_1995,865.56
Washington_1996,Washington_,ington_1996,892.47
Washington_1997,Washington_,ington_1997,928.37
Washington_1998,Washington_,ington_1998,991.18
Washington_1999,Washington_,ington_1999,1043.2
Washington_2000,Washington_,ington_2000,1097.59
Washington_2001,Washington_,ington_2001,1164.97
Washington_2002,Washington_,ington_2002,1215.85
Washington_2003,Washington_,ington_2003,1268.65
Washington_2004,Washington_,ington_2004,1389.32
Washington_2005,Washington_,ington_2005,1610.94
Washington_2006,Washington_,ington_2006,1862.53
Washington_2007,Washington_,ington_2007,1992.5
Washington_2008,Washington_,ington_2008,1939.85
Washington_2009,Washington_,ington_2009,1775.62
Washington_2010,Washington_,ington_2010,1656.9
Washington_2011,Washington_,ington_2011,1547.87
Washington_2012,Washington_,ington_2012,1525.04
Washington_2013,Washington_,ington_2013,1602.78
Washington_2014,Washington_,ington_2014,1712.28
Washington_2015,Washington_,ington_2015,1851.3
Washington_2016,Washington_,ington_2016,2042.18
Washington_2017,Washington_,ington_2017,2255.12
Washington_2018,Washington_,ington_2018,2468.5
Washington_2019,Washington_,ington_2019,2605.63
Washington_2020,Washington_,ington_2020,2783.49
Washington_2021,Washington_,ington_2021,3257.24
Washington_2022,Washington_,ington_2022,1888.16
Wisconsin_1975,Wisconsin_,onsin_1975,258.21
Wisconsin_1976,Wisconsin_,onsin_1976,266.97
Wisconsin_1977,Wisconsin_,onsin_1977,307.96
Wisconsin_1978,Wisconsin_,onsin_1978,355.8
Wisconsin_1979,Wisconsin_,onsin_1979,396.17
Wisconsin_1980,Wisconsin_,onsin_1980,407.6
Wisconsin_1981,Wisconsin_,onsin_1981,400.15
Wisconsin_1982,Wisconsin_,onsin_1982,380.73
Wisconsin_1983,Wisconsin_,onsin_1983,422.25
Wisconsin_1984,Wisconsin_,onsin_1984,428.57
Wisconsin_1985,Wisconsin_,onsin_1985,439.44
Wisconsin_1986,Wisconsin_,onsin_1986,454.67
Wisconsin_1987,Wisconsin_,onsin_1987,469.88
Wisconsin_1988,Wisconsin_,onsin_1988,492.31
Wisconsin_1989,Wisconsin_,onsin_1989,519.24
Wisconsin_1990,Wisconsin_,onsin_1990,545.97
Wisconsin_1991,Wisconsin_,onsin_1991,572.13
Wisconsin_1992,Wisconsin_,onsin_1992,602.91
Wisconsin_1993,Wisconsin_,onsin_1993,633.15
Wisconsin_1994,Wisconsin_,onsin_1994,689.03
Wisconsin_1995,Wisconsin_,onsin_1995,731.12
Wisconsin_1996,Wisconsin_,onsin_1996,764.81
Wisconsin_1997,Wisconsin_,onsin_1997,798.81
Wisconsin_1998,Wisconsin_,onsin_1998,829.81
Wisconsin_1999,Wisconsin_,onsin_1999,871.54
Wisconsin_2000,Wisconsin_,onsin_2000,924.83
Wisconsin_2001,Wisconsin_,onsin_2001,973.51
Wisconsin_2002,Wisconsin_,onsin_2002,1022.57
Wisconsin_2003,Wisconsin_,onsin_2003,1071.48
Wisconsin_2004,Wisconsin_,onsin_2004,1158.25
Wisconsin_2005,Wisconsin_,onsin_2005,1248.52
Wisconsin_2006,Wisconsin_,onsin_2006,1290.74
Wisconsin_2007,Wisconsin_,onsin_2007,1307.19
Wisconsin_2008,Wisconsin_,onsin_2008,1285.9
Wisconsin_2009,Wisconsin_,onsin_2009,1248.23
Wisconsin_2010,Wisconsin_,onsin_2010,1210.24
Wisconsin_2011,Wisconsin_,onsin_2011,1173.98
Wisconsin_2012,Wisconsin_,onsin_2012,1164.87
Wisconsin_2013,Wisconsin_,onsin_2013,1162.74
Wisconsin_2014,Wisconsin_,onsin_2014,1178.63
Wisconsin_2015,Wisconsin_,onsin_2015,1218.19
Wisconsin_2016,Wisconsin_,onsin_2016,1266.69
Wisconsin_2017,Wisconsin_,onsin_2017,1329.92
Wisconsin_2018,Wisconsin_,onsin_2018,1402.03
Wisconsin_2019,Wisconsin_,onsin_2019,1468.81
Wisconsin_2020,Wisconsin_,onsin_2020,1534.47
Wisconsin_2021,Wisconsin_,onsin_2021,1713.38
Wisconsin_2022,Wisconsin_,onsin_2022,962.88
West Virginia_1975,West Virginia_, Virginia_1975,248.56
West Virginia_1976,West Virginia_, Virginia_1976,260.41
West Virginia_1977,West Virginia_, Virginia_1977,311.88
West Virginia_1978,West Virginia_, Virginia_1978,333.24
West Virginia_1979,West Virginia_, Virginia_1979,355.91
West Virginia_1980,West Virginia_, Virginia_1980,425.24
West Virginia_1981,West Virginia_, Virginia_1981,412.29
West Virginia_1982,West Virginia_, Virginia_1982,352.85
West Virginia_1983,West Virginia_, Virginia_1983,375.74
West Virginia_1984,West Virginia_, Virginia_1984,372.83
West Virginia_1985,West Virginia_, Virginia_1985,368.44
West Virginia_1986,West Virginia_, Virginia_1986,385.96
West Virginia_1987,West Virginia_, Virginia_1987,389.33
West Virginia_1988,West Virginia_, Virginia_1988,393.1
West Virginia_1989,West Virginia_, Virginia_1989,402.78
West Virginia_1990,West Virginia_, Virginia_1990,413.15
West Virginia_1991,West Virginia_, Virginia_1991,427.01
West Virginia_1992,West Virginia_, Virginia_1992,447.59
West Virginia_1993,West Virginia_, Virginia_1993,468.97
West Virginia_1994,West Virginia_, Virginia_1994,494.08
West Virginia_1995,West Virginia_, Virginia_1995,516.76
West Virginia_1996,West Virginia_, Virginia_1996,535.45
West Virginia_1997,West Virginia_, Virginia_1997,551.37
West Virginia_1998,West Virginia_, Virginia_1998,578.24
West Virginia_1999,West Virginia_, Virginia_1999,588.91
West Virginia_2000,West Virginia_, Virginia_2000,598.24
West Virginia_2001,West Virginia_, Virginia_2001,630.67
West Virginia_2002,West Virginia_, Virginia_2002,652.5
West Virginia_2003,West Virginia_, Virginia_2003,677.14
West Virginia_2004,West Virginia_, Virginia_2004,719.27
West Virginia_2005,West Virginia_, Virginia_2005,789.81
West Virginia_2006,West Virginia_, Virginia_2006,836.16
West Virginia_2007,West Virginia_, Virginia_2007,853.55
West Virginia_2008,West Virginia_, Virginia_2008,849.57
West Virginia_2009,West Virginia_, Virginia_2009,833.03
West Virginia_2010,West Virginia_, Virginia_2010,822.37
West Virginia_2011,West Virginia_, Virginia_2011,809.75
West Virginia_2012,West Virginia_, Virginia_2012,814.09
West Virginia_2013,West Virginia_, Virginia_2013,825.7
West Virginia_2014,West Virginia_, Virginia_2014,841.95
West Virginia_2015,West Virginia_, Virginia_2015,861.62
West Virginia_2016,West Virginia_, Virginia_2016,878.46
West Virginia_2017,West Virginia_, Virginia_2017,887.15
West Virginia_2018,West Virginia_, Virginia_2018,908.84
West Virginia_2019,West Virginia_, Virginia_2019,930.1
West Virginia_2020,West Virginia_, Virginia_2020,969.55
West Virginia_2021,West Virginia_, Virginia_2021,1062.48
West Virginia_2022,West Virginia_, Virginia_2022,580.18
Wyoming_1975,Wyoming_,ing_1975,201.19
Wyoming_1976,Wyoming_,ing_1976,231.5
Wyoming_1977,Wyoming_,ing_1977,266.64
Wyoming_1978,Wyoming_,ing_1978,311.04
Wyoming_1979,Wyoming_,ing_1979,374.52
Wyoming_1980,Wyoming_,ing_1980,394.27
Wyoming_1981,Wyoming_,ing_1981,436.11
Wyoming_1982,Wyoming_,ing_1982,440.61
Wyoming_1983,Wyoming_,ing_1983,419.15
Wyoming_1984,Wyoming_,ing_1984,390.59
Wyoming_1985,Wyoming_,ing_1985,380.89
Wyoming_1986,Wyoming_,ing_1986,380.85
Wyoming_1987,Wyoming_,ing_1987,342.68
Wyoming_1988,Wyoming_,ing_1988,320.13
Wyoming_1989,Wyoming_,ing_1989,327.69
Wyoming_1990,Wyoming_,ing_1990,354.3
Wyoming_1991,Wyoming_,ing_1991,374.16
Wyoming_1992,Wyoming_,ing_1992,397.53
Wyoming_1993,Wyoming_,ing_1993,428.8
Wyoming_1994,Wyoming_,ing_1994,472.94
Wyoming_1995,Wyoming_,ing_1995,508.98
Wyoming_1996,Wyoming_,ing_1996,534.77
Wyoming_1997,Wyoming_,ing_1997,551.08
Wyoming_1998,Wyoming_,ing_1998,570.71
Wyoming_1999,Wyoming_,ing_1999,586.4
Wyoming_2000,Wyoming_,ing_2000,611.97
Wyoming_2001,Wyoming_,ing_2001,647.03
Wyoming_2002,Wyoming_,ing_2002,688.59
Wyoming_2003,Wyoming_,ing_2003,730.95
Wyoming_2004,Wyoming_,ing_2004,798.87
Wyoming_2005,Wyoming_,ing_2005,889.8
Wyoming_2006,Wyoming_,ing_2006,1002.97
Wyoming_2007,Wyoming_,ing_2007,1101.6
Wyoming_2008,Wyoming_,ing_2008,1124.71
Wyoming_2009,Wyoming_,ing_2009,1104.77
Wyoming_2010,Wyoming_,ing_2010,1069.89
Wyoming_2011,Wyoming_,ing_2011,1054.55
Wyoming_2012,Wyoming_,ing_2012,1068.87
Wyoming_2013,Wyoming_,ing_2013,1093.07
Wyoming_2014,Wyoming_,ing_2014,1126.66
Wyoming_2015,Wyoming_,ing_2015,1166.96
Wyoming_2016,Wyoming_,ing_2016,1191.1
Wyoming_2017,Wyoming_,ing_2017,1207.46
Wyoming_2018,Wyoming_,ing_2018,1250.87
Wyoming_2019,Wyoming_,ing_2019,1303.3
Wyoming_2020,Wyoming_,ing_2020,1369.03
Wyoming_2021,Wyoming_,ing_2021,1529.19
Wyoming_2022,Wyoming_,ing_2022,859.59
